name,from_bus,to_bus,angle_max_deg,angle_min_deg,expand_capacity,b_pu,g_pu,r_pu,x_pu,cap_existing_power_MW,cost_fixed_power_USDperkW
2291,176,8382,60.00014031,-60.00014031,FALSE,0.002726301,0,0.296999157,0.214758907,224,
2292,1406,1404,60.00014031,-60.00014031,FALSE,0.004534543,0,0.116675187,0.318830215,264,
2293,175,3509,60.00014031,-60.00014031,FALSE,0.000331418,0,0.021594862,0.01935036,230,
2294,3510,6,60.00014031,-60.00014031,FALSE,0.001757608,0,0.072241817,0.143039407,241,
2295,8847,3511,60.00014031,-60.00014031,FALSE,0.001999749,0,0.048745784,0.126338936,264,
2296,3511,1734,60.00014031,-60.00014031,FALSE,0.00130109,0,0.071495256,0.108438129,235,
2297,3511,3512,60.00014031,-60.00014031,FALSE,0.000599977,0,0.071222796,0.055828239,224,
2298,1288,3513,60.00014031,-60.00014031,FALSE,0.001018907,0,0.033538758,0.074231001,257,
2299,1288,4653,60.00014031,-60.00014031,FALSE,0.00166839,0,0.067840583,0.132960755,241,
2300,4653,1735,60.00014031,-60.00014031,FALSE,2.31E-06,0,0.00011603,0.000161706,235,
2301,3514,3515,60.00014031,-60.00014031,FALSE,0.00188294,0,0.040285726,0.092134877,264,
2302,3516,3514,60.00014031,-60.00014031,FALSE,0.002544441,0,0.204898064,0.223213803,230,
2303,3517,1281,60.00014031,-60.00014031,FALSE,2.64961E-05,0,0.001400553,0.002050085,305,
2304,3514,3517,60.00014031,-60.00014031,FALSE,0.000164337,0,0.006422287,0.01213782,282,
2305,3517,1745,60.00014031,-60.00014031,FALSE,0.004646038,0,0.531481407,0.403010937,224,
2306,1273,4647,60.00014031,-60.00014031,FALSE,0.000103669,0,0.005196349,0.007241943,235,
2307,4647,8428,60.00014031,-60.00014031,FALSE,0.001558299,0,0.120852478,0.12715647,230,
2308,8428,1286,60.00014031,-60.00014031,FALSE,0.000620753,0,0.022973339,0.041291785,241,
2309,340,338,60.00014031,-60.00014031,FALSE,0.004907703,0,0.167878497,0.38582998,257,
2310,3518,1736,60.00014031,-60.00014031,FALSE,0.000174308,0,0.018993453,0.013730202,224,
2311,1738,3518,60.00014031,-60.00014031,FALSE,8.20561E-05,0,0.002000406,0.005184385,968,
2312,3518,8763,60.00014031,-60.00014031,FALSE,0.001542658,0,0.039714224,0.108498089,968,
2313,7646,8763,60.00014031,-60.00014031,FALSE,0.000658497,0,0.01197789,0.046081343,600,
2314,1287,3519,60.00014031,-60.00014031,FALSE,1.56492E-05,0,0.001857726,0.001456163,224,
2315,3519,8763,60.00014031,-60.00014031,FALSE,0.000512242,0,0.013187983,0.036028167,264,
2316,2249,3519,60.00014031,-60.00014031,FALSE,0.001832589,0,0.05716867,0.120158465,314,
2317,1282,2249,60.00014031,-60.00014031,FALSE,0.002810085,0,0.096175976,0.220982503,257,
2318,7646,3520,60.00014031,-60.00014031,FALSE,0.00057234,0,0.009434386,0.033010787,1560,
2319,3520,1281,60.00014031,-60.00014031,FALSE,0.001052907,0,0.084804821,0.092372127,410,
2320,3520,3521,60.00014031,-60.00014031,FALSE,0.000759898,0,0.019563853,0.053446587,1224,
2321,4655,7991,60.00014031,-60.00014031,FALSE,1.0761E-05,0,0.000122896,0.000587337,1256,
2322,3521,4655,60.00014031,-60.00014031,FALSE,5.18075E-05,0,0.001388083,0.003938938,1096,
2323,1515,3521,60.00014031,-60.00014031,FALSE,0.000442841,0,0.018203572,0.036041452,241,
2324,3522,4630,60.00014031,-60.00014031,FALSE,0.00026262,0,0.010795393,0.021373871,241,
2325,4630,8408,60.00014031,-60.00014031,FALSE,0.001739658,0,0.071504172,0.141578712,241,
2326,1743,1746,60.00014031,-60.00014031,FALSE,0.001803155,0,0.21614359,0.17107507,224,
2327,1285,8409,60.00014031,-60.00014031,FALSE,0.001861826,0,0.006596113,0.018393789,318,
2328,3228,3523,60.00014031,-60.00014031,FALSE,6.86415E-05,0,0.002721822,0.005212484,241,
2329,3523,1278,60.00014031,-60.00014031,FALSE,2.42E-06,0,0.000258473,0.000183089,272,
2330,3523,3524,60.00014031,-60.00014031,FALSE,0.000348381,0,0.028349806,0.031181288,230,
2331,1283,3524,60.00014031,-60.00014031,FALSE,0.001248934,0,0.041109788,0.090988579,257,
2332,3525,3526,60.00014031,-60.00014031,FALSE,0.003666653,0,0.126808774,0.294463829,257,
2333,3526,1401,60.00014031,-60.00014031,FALSE,7.84132E-05,0,0.002962469,0.005425997,241,
2334,3526,3527,60.00014031,-60.00014031,FALSE,0.002217904,0,0.076726632,0.178143518,257,
2335,3572,1395,60.00014031,-60.00014031,FALSE,8.64E-06,0,0.000205691,0.000521009,264,
2336,3527,3572,60.00014031,-60.00014031,FALSE,0.002552831,0,0.207689515,0.228472643,230,
2337,3527,1397,60.00014031,-60.00014031,FALSE,0.001110371,0,0.054394954,0.074213234,235,
2338,1397,3529,60.00014031,-60.00014031,FALSE,0.000849885,0,0.098592725,0.075628294,224,
2339,3529,3528,60.00014031,-60.00014031,FALSE,0.000435875,0,0.017917232,0.035474519,241,
2340,3528,1398,60.00014031,-60.00014031,FALSE,2.10602E-05,0,0.001077074,0.001528977,235,
2341,3528,3530,60.00014031,-60.00014031,FALSE,0.000242419,0,0.019526053,0.021267801,230,
2342,3573,1403,60.00014031,-60.00014031,FALSE,2.3239E-05,0,0.00247903,0.001756017,224,
2343,3530,3573,60.00014031,-60.00014031,FALSE,0.001746023,0,0.142068751,0.156270555,230,
2344,3529,152,60.00014031,-60.00014031,FALSE,0.004386456,0,0.118728865,0.340623301,264,
2345,3530,3531,60.00014031,-60.00014031,FALSE,0.001466202,0,0.10562458,0.103764396,230,
2346,3531,1396,60.00014031,-60.00014031,FALSE,4.58048E-05,0,0.001529555,0.003431581,257,
2347,3531,3532,60.00014031,-60.00014031,FALSE,0.001905877,0,0.22845344,0.180820999,248,
2348,3532,3522,60.00014031,-60.00014031,FALSE,0.002567057,0,0.10549957,0.208902488,241,
2349,3532,3526,60.00014031,-60.00014031,FALSE,0.001819358,0,0.068729198,0.12588919,241,
2350,1402,3533,60.00014031,-60.00014031,FALSE,7.29E-06,0,0.000845965,0.000648902,224,
2351,3533,1747,60.00014031,-60.00014031,FALSE,0.00012406,0,0.004591374,0.008252393,241,
2352,3533,1400,60.00014031,-60.00014031,FALSE,0.000175951,0,0.006976933,0.013361333,241,
2353,1399,1747,60.00014031,-60.00014031,FALSE,0.00013463,0,0.002880638,0.006587894,264,
2354,340,3534,60.00014031,-60.00014031,FALSE,0.000226205,0,0.006060726,0.01719842,264,
2355,3534,1573,60.00014031,-60.00014031,FALSE,2.17543E-05,0,0.000678701,0.001426445,257,
2356,3534,3535,60.00014031,-60.00014031,FALSE,0.001464646,0,0.035703887,0.092534974,264,
2357,339,766,60.00014031,-60.00014031,FALSE,0.003008096,0,0.221519858,0.222216611,230,
2358,593,3537,60.00014031,-60.00014031,FALSE,6.09E-06,0,0.000220191,0.000387231,241,
2359,3537,3562,60.00014031,-60.00014031,FALSE,0.006756947,0,0.180777971,0.513323965,264,
2360,3562,1581,60.00014031,-60.00014031,FALSE,0.00029935,0,0.008107576,0.023253499,264,
2361,3536,1603,60.00014031,-60.00014031,FALSE,0.000251858,0,2.03919E-05,0.00013834,566,
2362,3537,3556,60.00014031,-60.00014031,FALSE,0.002211852,0,0.059896334,0.171801833,264,
2363,3556,590,60.00014031,-60.00014031,FALSE,5.16E-06,0,0.000405992,0.00043256,230,
2364,8238,1506,60.00014031,-60.00014031,FALSE,0.004450181,0,0.120451524,0.34556829,264,
2365,1506,3542,60.00014031,-60.00014031,FALSE,0.003903586,0,0.105672648,0.303148472,264,
2366,4599,8351,60.00014031,-60.00014031,FALSE,0.000331951,0,0.008990534,0.025785934,264,
2367,3542,4599,60.00014031,-60.00014031,FALSE,0.000156946,0,0.003358109,0.007679852,264,
2368,8238,3544,60.00014031,-60.00014031,FALSE,0.000191518,0,0.001112812,0.011294865,816,
2369,3544,3538,60.00014031,-60.00014031,FALSE,0.000196411,0,0.001090489,0.010600697,816,
2370,3538,230,60.00014031,-60.00014031,FALSE,2.78779E-05,0,0.000325527,0.001589226,296,
2371,3538,3539,60.00014031,-60.00014031,FALSE,2.15765E-05,0,0.000121809,0.00120289,816,
2372,3539,251,60.00014031,-60.00014031,FALSE,1.18419E-05,0,0.000469562,0.000899245,241,
2373,3539,3550,60.00014031,-60.00014031,FALSE,0.000209204,0,0.001161514,0.011291144,816,
2374,4600,3540,60.00014031,-60.00014031,FALSE,7.05943E-05,0,0.00039195,0.003810149,816,
2375,3550,4600,60.00014031,-60.00014031,FALSE,0.000279684,0,0.001458457,0.013348978,816,
2376,3540,235,60.00014031,-60.00014031,FALSE,1.1887E-05,0,0.000295838,0.000782042,264,
2377,3540,249,60.00014031,-60.00014031,FALSE,0.000801924,0,0.004715972,0.048452848,816,
2378,3541,4244,60.00014031,-60.00014031,FALSE,0.001710576,0,0.059179966,0.137399408,257,
2379,4290,4286,60.00014031,-60.00014031,FALSE,0.001301266,0,0.031721523,0.082213298,3336,
2380,4288,4290,60.00014031,-60.00014031,FALSE,0.001492414,0,0.080010311,0.118643571,515,
2381,4286,4284,60.00014031,-60.00014031,FALSE,0.001071796,0,0.025520059,0.064642433,4360,
2382,4284,228,60.00014031,-60.00014031,FALSE,0.00057077,0,0.015292528,0.04339552,3272,
2383,4244,4288,60.00014031,-60.00014031,FALSE,6.07861E-05,0,0.00219742,0.00386441,241,
2384,249,3555,60.00014031,-60.00014031,FALSE,0.000191159,0,0.000996842,0.009123855,816,
2385,3555,8361,60.00014031,-60.00014031,FALSE,0.00032308,0,0.001823867,0.018011301,816,
2386,3542,270,60.00014031,-60.00014031,FALSE,0.00076115,0,0.018555439,0.048089851,264,
2387,3543,4596,60.00014031,-60.00014031,FALSE,0.000105771,0,0.004301274,0.008429676,241,
2388,4596,3544,60.00014031,-60.00014031,FALSE,0.000448457,0,0.008249556,0.032092971,280,
2389,3543,3545,60.00014031,-60.00014031,FALSE,5.30337E-05,0,0.003820767,0.003753285,320,
2390,3546,1690,60.00014031,-60.00014031,FALSE,6.23E-06,0,0.00018983,0.000390108,257,
2391,3545,3546,60.00014031,-60.00014031,FALSE,2.03734E-05,0,0.000736498,0.001295215,241,
2392,3545,3551,60.00014031,-60.00014031,FALSE,0.000465046,0,0.012595222,0.03612467,264,
2393,3551,233,60.00014031,-60.00014031,FALSE,6.35675E-05,0,0.00151362,0.003833957,264,
2394,3546,271,60.00014031,-60.00014031,FALSE,5.01805E-05,0,0.002690443,0.003989362,235,
2395,3547,3549,60.00014031,-60.00014031,FALSE,0.000545835,0,2.29885E-05,0.000273205,728,
2396,3549,1689,60.00014031,-60.00014031,FALSE,0.002657639,0,0.000216421,0.00147603,566,
2397,3548,3549,60.00014031,-60.00014031,FALSE,0.000638877,0,4.81683E-05,0.00030508,566,
2398,246,3550,60.00014031,-60.00014031,FALSE,0.00092572,0,0.023832823,0.065109249,264,
2399,256,3551,60.00014031,-60.00014031,FALSE,0.000328792,0,0.004202953,0.022393603,296,
2400,8239,1688,60.00014031,-60.00014031,FALSE,0.001246288,0,0.000641598,0.007818131,547,
2401,1688,3552,60.00014031,-60.00014031,FALSE,0.003991843,0,0.002124086,0.026720036,547,
2402,3552,274,60.00014031,-60.00014031,FALSE,0.000528954,0,0.000477751,0.004345362,461,
2403,3552,265,60.00014031,-60.00014031,FALSE,0.001072238,0,0.00033999,0.0037421,701,
2404,265,242,60.00014031,-60.00014031,FALSE,0.0005305,0,0.000178111,0.002456524,618,
2405,242,4245,60.00014031,-60.00014031,FALSE,0.00481964,0,0.002373692,0.015895869,581,
2406,4245,254,60.00014031,-60.00014031,FALSE,0.00035121,0,0.001029842,0.002390514,318,
2407,8238,4605,60.00014031,-60.00014031,FALSE,0.0016901,0,0.202594942,0.160348877,224,
2408,4605,3553,60.00014031,-60.00014031,FALSE,0.000181522,0,0.006214242,0.014276646,257,
2409,8239,8352,60.00014031,-60.00014031,FALSE,1.18765E-05,0,2.33E-06,3.50126E-05,1500,
2410,8352,3554,60.00014031,-60.00014031,FALSE,0.009976576,0,0.002317823,0.041147918,850,
2411,241,8238,60.00014031,-60.00014031,FALSE,0.00261298,0,0.313172785,0.247908916,224,
2412,1684,1685,60.00014031,-60.00014031,FALSE,0.000130852,0,0.000452373,0.001231607,318,
2413,3556,3557,60.00014031,-60.00014031,FALSE,0.00349386,0,0.064247951,0.249979799,280,
2414,3557,592,60.00014031,-60.00014031,FALSE,1.18777E-05,0,0.000282823,0.000716383,264,
2415,3557,598,60.00014031,-60.00014031,FALSE,0.004253529,0,0.115135205,0.330307877,264,
2416,598,3662,60.00014031,-60.00014031,FALSE,0.004497985,0,0.121743736,0.349277739,264,
2417,3662,3568,60.00014031,-60.00014031,FALSE,0.00107434,0,0.042598953,0.08158157,241,
2418,3568,3559,60.00014031,-60.00014031,FALSE,0.000541195,0,0.028606718,0.041873834,235,
2419,3560,3558,60.00014031,-60.00014031,FALSE,0.000351429,0,0.019516642,0.029897307,235,
2420,3559,3560,60.00014031,-60.00014031,FALSE,0.000818799,0,0.026952221,0.059652761,257,
2421,3561,3565,60.00014031,-60.00014031,FALSE,0.000551188,0,0.018143528,0.040156459,257,
2422,3565,1501,60.00014031,-60.00014031,FALSE,0.002340968,0,0.280586369,0.222101083,224,
2423,3562,3563,60.00014031,-60.00014031,FALSE,0.003199413,0,0.177615978,0.272143408,235,
2424,1581,3564,60.00014031,-60.00014031,FALSE,0.003379965,0,0.13888525,0.27503299,241,
2425,3565,1581,60.00014031,-60.00014031,FALSE,0.000513577,0,0.020884981,0.040930747,241,
2426,1501,4352,60.00014031,-60.00014031,FALSE,5.8178E-05,0,0.003119229,0.004625161,235,
2427,4352,3566,60.00014031,-60.00014031,FALSE,0.002340083,0,0.190388446,0.209434345,230,
2428,3567,3569,60.00014031,-60.00014031,FALSE,0.004086528,0,0.226812356,0.347567573,235,
2429,3569,332,60.00014031,-60.00014031,FALSE,3.06092E-05,0,0.001156424,0.002118082,241,
2430,3568,597,60.00014031,-60.00014031,FALSE,0.000646502,0,0.026290333,0.051524382,241,
2431,592,2796,60.00014031,-60.00014031,FALSE,0.003708266,0,0.100390033,0.287987751,264,
2432,2796,599,60.00014031,-60.00014031,FALSE,2.83E-06,0,0.000212406,0.000216886,230,
2433,3569,328,60.00014031,-60.00014031,FALSE,0.001483435,0,0.031739137,0.072587578,264,
2434,328,3570,60.00014031,-60.00014031,FALSE,0.00174903,0,0.041643365,0.105485186,264,
2435,3570,327,60.00014031,-60.00014031,FALSE,5.74E-06,0,6.70442E-05,0.000327311,296,
2436,3570,3571,60.00014031,-60.00014031,FALSE,0.000195719,0,0.001703454,0.010696409,430,
2437,595,3571,60.00014031,-60.00014031,FALSE,0.002754686,0,0.026293854,0.180500256,430,
2438,327,2803,60.00014031,-60.00014031,FALSE,0.002729882,0,0.034888834,0.185905997,296,
2439,2803,329,60.00014031,-60.00014031,FALSE,7.98E-06,0,0.00031646,0.000606045,241,
2440,3572,3592,60.00014031,-60.00014031,FALSE,0.003917874,0,0.318639708,0.350609787,230,
2441,3592,155,60.00014031,-60.00014031,FALSE,7.04E-06,0,0.000183866,0.000509296,264,
2442,152,7849,60.00014031,-60.00014031,FALSE,0.000592286,0,0.014438925,0.037421038,264,
2443,3573,40,60.00014031,-60.00014031,FALSE,0.002429277,0,0.291166184,0.230479632,224,
2444,40,3574,60.00014031,-60.00014031,FALSE,0.002024517,0,0.070038468,0.162612855,257,
2445,3574,3575,60.00014031,-60.00014031,FALSE,6.8342E-05,0,0.002470568,0.004344772,241,
2446,3574,3577,60.00014031,-60.00014031,FALSE,5.75564E-05,0,0.003085902,0.004575745,235,
2447,3577,3575,60.00014031,-60.00014031,FALSE,3.33E-06,0,0.000125859,0.00023052,241,
2448,3575,47,60.00014031,-60.00014031,FALSE,7.75E-06,0,0.000280156,0.000492685,241,
2449,7849,3581,60.00014031,-60.00014031,FALSE,0.000225347,0,0.002126238,0.01442633,430,
2450,3581,153,60.00014031,-60.00014031,FALSE,0.001654664,0,0.039396884,0.099794339,264,
2451,153,3576,60.00014031,-60.00014031,FALSE,0.000646779,0,0.017328981,0.049174415,264,
2452,3578,151,60.00014031,-60.00014031,FALSE,4.02E-06,0,0.000315819,0.000336486,230,
2453,3576,3578,60.00014031,-60.00014031,FALSE,0.002873393,0,0.077802212,0.223172518,264,
2454,3576,3577,60.00014031,-60.00014031,FALSE,0.000270374,0,0.010566187,0.01996961,241,
2455,3578,4632,60.00014031,-60.00014031,FALSE,0.000430044,0,0.011647259,0.03340578,264,
2456,4632,2298,60.00014031,-60.00014031,FALSE,8.79944E-05,0,0.002095256,0.005307224,264,
2457,2298,3579,60.00014031,-60.00014031,FALSE,0.002514943,0,0.068100801,0.195338933,264,
2458,3579,67,60.00014031,-60.00014031,FALSE,1.01171E-05,0,0.000495634,0.000676199,235,
2459,3579,3615,60.00014031,-60.00014031,FALSE,0.002073072,0,0.056139294,0.161024052,264,
2460,3615,66,60.00014031,-60.00014031,FALSE,0.001558389,0,0.11704679,0.119522898,230,
2461,66,3613,60.00014031,-60.00014031,FALSE,1.23878E-05,0,0.000892465,0.000876703,230,
2462,3613,157,60.00014031,-60.00014031,FALSE,0.004666243,0,0.126291556,0.362333359,264,
2463,157,3580,60.00014031,-60.00014031,FALSE,0.000354347,0,0.009597092,0.027525622,264,
2464,3581,3582,60.00014031,-60.00014031,FALSE,0.000890918,0,0.022936881,0.062661559,456,
2465,3582,1580,60.00014031,-60.00014031,FALSE,9.48E-06,0,0.000358303,0.00065626,241,
2466,3582,155,60.00014031,-60.00014031,FALSE,0.000859924,0,0.022138966,0.060481683,328,
2467,1579,44,60.00014031,-60.00014031,FALSE,0.000506974,0,0.000777693,0.003112161,375,
2468,43,3583,60.00014031,-60.00014031,FALSE,0.002197549,0,0.001295718,0.013540218,517,
2469,3583,1911,60.00014031,-60.00014031,FALSE,2.34726E-05,0,5.92282E-05,0.000203173,342,
2470,2998,48,60.00014031,-60.00014031,FALSE,0.002546748,0,0.008380981,0.021757916,318,
2471,52,48,60.00014031,-60.00014031,FALSE,0.004471386,0,0.01311057,0.030433623,318,
2472,3583,3584,60.00014031,-60.00014031,FALSE,0.000531939,0,0.000827358,0.00407947,385,
2473,43,3590,60.00014031,-60.00014031,FALSE,6.13761E-05,0,0.000199944,0.000513974,318,
2474,3590,3585,60.00014031,-60.00014031,FALSE,0.000457168,0,0.000562087,0.003118707,405,
2475,46,3586,60.00014031,-60.00014031,FALSE,0.006488804,0,0.00536296,0.038938386,450,
2476,1579,3589,60.00014031,-60.00014031,FALSE,0.000619452,0,0.000780655,0.004437538,405,
2477,3589,3587,60.00014031,-60.00014031,FALSE,0.000922338,0,0.002936909,0.007382592,318,
2478,3588,44,60.00014031,-60.00014031,FALSE,0.000895879,0,0.002862796,0.008902687,328,
2479,3589,3590,60.00014031,-60.00014031,FALSE,0.000773066,0,0.000528299,0.005234359,493,
2480,53,8035,60.00014031,-60.00014031,FALSE,2.5696E-05,0,4.53412E-05,0.000208003,375,
2481,8035,42,60.00014031,-60.00014031,FALSE,0.013227997,0,0.028062528,0.115893617,359,
2482,46,3257,60.00014031,-60.00014031,FALSE,0.004496279,0,0.002992956,0.035155489,517,
2483,46,3591,60.00014031,-60.00014031,FALSE,0.01051681,0,0.012682225,0.080335906,419,
2484,3592,3580,60.00014031,-60.00014031,FALSE,0.002958932,0,0.080117044,0.229814185,264,
2485,3580,3593,60.00014031,-60.00014031,FALSE,0.005050106,0,0.20519415,0.402312984,241,
2486,3594,3597,60.00014031,-60.00014031,FALSE,0.001361194,0,0.107035849,0.114045651,230,
2487,3597,3595,60.00014031,-60.00014031,FALSE,1.40867E-05,0,0.001014861,0.000996937,350,
2488,3596,3595,60.00014031,-60.00014031,FALSE,5.40E-06,0,0.000424723,0.000452517,230,
2489,3599,1578,60.00014031,-60.00014031,FALSE,7.92E-06,0,0.00084491,0.000598491,224,
2490,3598,3599,60.00014031,-60.00014031,FALSE,0.001144156,0,0.061341609,0.090959011,1285,
2491,3595,3598,60.00014031,-60.00014031,FALSE,0.001118775,0,0.134117858,0.106143968,392,
2492,3597,50,60.00014031,-60.00014031,FALSE,0.001407161,0,0.150100104,0.106331088,392,
2493,50,3598,60.00014031,-60.00014031,FALSE,0.001158915,0,0.059267446,0.08413605,900,
2494,3599,3604,60.00014031,-60.00014031,FALSE,0.001404393,0,0.062016055,0.076983087,1250,
2495,3605,49,60.00014031,-60.00014031,FALSE,0.001198769,0,0.032465975,0.093118124,264,
2496,3604,3605,60.00014031,-60.00014031,FALSE,0.000723888,0,0.023828181,0.05273828,1055,
2497,49,3600,60.00014031,-60.00014031,FALSE,0.000609396,0,0.006959554,0.033260778,776,
2498,4361,3612,60.00014031,-60.00014031,FALSE,0.003253283,0,0.031050496,0.213160452,660,
2499,3612,41,60.00014031,-60.00014031,FALSE,4.27E-06,0,0.000209245,0.000285475,235,
2500,3600,4361,60.00014031,-60.00014031,FALSE,0.000133792,0,0.001690666,0.008905796,872,
2501,3600,35,60.00014031,-60.00014031,FALSE,0.000134492,0,0.013036235,0.008439622,224,
2502,49,3602,60.00014031,-60.00014031,FALSE,0.000130984,0,0.003509468,0.009958754,712,
2503,3602,3601,60.00014031,-60.00014031,FALSE,9.43175E-05,0,0.00310469,0.006871475,257,
2504,3602,4346,60.00014031,-60.00014031,FALSE,0.001441998,0,0.035885851,0.094865939,712,
2505,4346,8401,60.00014031,-60.00014031,FALSE,7.2003E-05,0,0.001791983,0.004737068,712,
2506,3603,4339,60.00014031,-60.00014031,FALSE,0.001730881,0,0.088513595,0.125657636,235,
2507,4339,3604,60.00014031,-60.00014031,FALSE,0.000465191,0,0.025834357,0.039575413,235,
2508,3605,8505,60.00014031,-60.00014031,FALSE,0.000670949,0,0.017976555,0.05101206,648,
2509,8034,4358,60.00014031,-60.00014031,FALSE,0.001238528,0,0.042850733,0.099485276,257,
2510,4360,4359,60.00014031,-60.00014031,FALSE,6.33E-06,0,0.000323928,0.000459837,235,
2511,4359,3606,60.00014031,-60.00014031,FALSE,0.0002639,0,0.010313175,0.019491428,241,
2512,4358,4360,60.00014031,-60.00014031,FALSE,0.000505169,0,0.026702443,0.039086373,235,
2513,3606,36,60.00014031,-60.00014031,FALSE,1.18228E-05,0,0.00044667,0.00081811,241,
2514,3606,3607,60.00014031,-60.00014031,FALSE,0.001742936,0,0.047201056,0.135384074,264,
2515,3607,1391,60.00014031,-60.00014031,FALSE,5.02E-06,0,0.000256789,0.000364529,235,
2516,3607,3611,60.00014031,-60.00014031,FALSE,0.000421952,0,0.011428079,0.032777139,264,
2517,3610,3608,60.00014031,-60.00014031,FALSE,6.60E-06,0,0.000261747,0.000501265,241,
2518,3608,1393,60.00014031,-60.00014031,FALSE,1.05217E-05,0,0.000380358,0.000668903,241,
2519,3611,3610,60.00014031,-60.00014031,FALSE,0.001309999,0,0.035478059,0.101757723,264,
2520,3608,3609,60.00014031,-60.00014031,FALSE,0.000374871,0,0.02081845,0.031891542,235,
2521,3610,3623,60.00014031,-60.00014031,FALSE,0.000384487,0,0.015804909,0.031292287,241,
2522,3631,1390,60.00014031,-60.00014031,FALSE,6.07E-06,0,0.00024079,0.00046113,323,
2523,3623,3609,60.00014031,-60.00014031,FALSE,1.65796E-05,0,0.000553641,0.001242102,542,
2524,3609,3631,60.00014031,-60.00014031,FALSE,0.000157829,0,0.008071746,0.011458375,270,
2525,3611,1492,60.00014031,-60.00014031,FALSE,0.000317416,0,0.025830037,0.028409837,230,
2526,1393,1491,60.00014031,-60.00014031,FALSE,0.001448946,0,0.046129498,0.098855597,257,
2527,3612,8672,60.00014031,-60.00014031,FALSE,0.003398249,0,0.032433249,0.222655395,775,
2528,3613,3614,60.00014031,-60.00014031,FALSE,0.001780395,0,0.048215295,0.138293422,264,
2529,3614,7809,60.00014031,-60.00014031,FALSE,0.00179298,0,0.06773294,0.124064198,241,
2530,68,3619,60.00014031,-60.00014031,FALSE,0.000335938,0,0.011623378,0.026985044,257,
2531,4356,3621,60.00014031,-60.00014031,FALSE,0.000136078,0,0.004658515,0.010702505,257,
2532,3625,7809,60.00014031,-60.00014031,FALSE,8.78499E-05,0,0.00632907,0.006217287,230,
2533,3621,3625,60.00014031,-60.00014031,FALSE,0.00113871,0,0.082034292,0.080587912,230,
2534,3619,4356,60.00014031,-60.00014031,FALSE,0.000374475,0,0.010142251,0.029089211,264,
2535,3614,68,60.00014031,-60.00014031,FALSE,0.000325177,0,0.011251044,0.026120624,257,
2536,3615,3618,60.00014031,-60.00014031,FALSE,0.001154903,0,0.030942111,0.087805513,264,
2537,3618,3616,60.00014031,-60.00014031,FALSE,0.000307388,0,0.012635659,0.025017436,241,
2538,3616,63,60.00014031,-60.00014031,FALSE,3.05E-06,0,0.000239461,0.000255131,230,
2539,3616,3617,60.00014031,-60.00014031,FALSE,0.000482307,0,0.013062719,0.037465518,264,
2540,3617,1956,60.00014031,-60.00014031,FALSE,3.65E-06,0,0.00027388,0.000279656,230,
2541,3617,3626,60.00014031,-60.00014031,FALSE,0.000722398,0,0.0857548,0.067219644,224,
2542,3626,3622,60.00014031,-60.00014031,FALSE,0.000580623,0,0.045032893,0.047379365,320,
2543,3622,1392,60.00014031,-60.00014031,FALSE,6.13E-06,0,0.000654131,0.000463353,224,
2544,3618,3620,60.00014031,-60.00014031,FALSE,0.000706231,0,0.028719177,0.05628456,241,
2545,3620,3619,60.00014031,-60.00014031,FALSE,0.002192633,0,0.09011711,0.178437859,241,
2546,3620,1956,60.00014031,-60.00014031,FALSE,0.00057277,0,0.022383594,0.042304141,241,
2547,3621,3624,60.00014031,-60.00014031,FALSE,0.000130849,0,0.00318991,0.008267184,264,
2548,3624,62,60.00014031,-60.00014031,FALSE,0.002124418,0,0.057529374,0.165011728,264,
2549,3622,3630,60.00014031,-60.00014031,FALSE,0.002791963,0,0.11473794,0.227200291,241,
2550,3630,3623,60.00014031,-60.00014031,FALSE,0.000369501,0,0.010007527,0.028702803,776,
2551,3624,3625,60.00014031,-60.00014031,FALSE,0.001253842,0,0.051538501,0.102044031,241,
2552,3626,3627,60.00014031,-60.00014031,FALSE,0.002567348,0,0.105511497,0.208926111,241,
2553,3627,7809,60.00014031,-60.00014031,FALSE,0.005927027,0,0.240747957,0.472097456,241,
2554,62,3723,60.00014031,-60.00014031,FALSE,0.000976759,0,0.023811344,0.061711779,264,
2555,3723,65,60.00014031,-60.00014031,FALSE,0.000117525,0,0.009466272,0.010310662,230,
2556,3627,3629,60.00014031,-60.00014031,FALSE,0.000356138,0,0.014639567,0.028985004,241,
2557,3629,3628,60.00014031,-60.00014031,FALSE,1.75418E-05,0,0.000940509,0.001394578,235,
2558,3629,3725,60.00014031,-60.00014031,FALSE,0.003080949,0,0.12660677,0.2507098,241,
2559,3725,1394,60.00014031,-60.00014031,FALSE,1.57055E-05,0,0.000567756,0.000998462,241,
2560,3630,3729,60.00014031,-60.00014031,FALSE,0.001281668,0,0.034710858,0.099557141,456,
2561,3729,1387,60.00014031,-60.00014031,FALSE,3.68E-06,0,0.000197415,0.000292726,235,
2562,3631,3632,60.00014031,-60.00014031,FALSE,0.000127523,0,0.010271542,0.011187764,260,
2563,3632,1494,60.00014031,-60.00014031,FALSE,0.000938251,0,0.037203169,0.071247749,241,
2564,3632,1753,60.00014031,-60.00014031,FALSE,7.4837E-05,0,0.002827358,0.00517853,282,
2565,1488,3633,60.00014031,-60.00014031,FALSE,0.002108031,0,0.171515368,0.188667954,230,
2566,3633,1491,60.00014031,-60.00014031,FALSE,2.40269E-05,0,0.000802329,0.001800038,257,
2567,1491,1494,60.00014031,-60.00014031,FALSE,0.000542365,0,0.027185449,0.037887453,235,
