name,bus,technology,duration_hr,efficiency_charge,efficiency_discharge,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_energy_MWh,cap_existing_power_MW,cap_max_power_MW,cost_fixed_energy_USDperkWh,cost_fixed_power_USDperkW,cost_variable_USDperMWh
simple_784,784,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_785,785,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_786,786,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_787,787,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_788,788,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_789,789,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_790,790,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_791,791,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_792,792,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_793,793,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_794,794,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_795,795,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_796,796,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_797,797,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_798,798,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_799,799,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_800,800,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_801,801,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_802,802,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_803,803,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_804,804,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_805,805,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_806,806,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_807,807,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_808,808,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_809,809,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_810,810,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_811,811,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_812,812,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_813,813,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_814,814,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_815,815,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_816,816,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_817,817,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_818,818,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_819,819,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_820,820,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_821,821,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_822,822,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_823,823,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_824,824,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_825,825,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_826,826,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_827,827,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_828,828,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_829,829,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_830,830,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_831,831,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_832,832,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_833,833,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_834,834,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_835,835,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_836,836,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_837,837,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_838,838,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_839,839,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_840,840,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_841,841,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_842,842,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_843,843,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_844,844,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_845,845,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_846,846,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_847,847,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_848,848,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_849,849,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_850,850,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_851,851,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_852,852,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_853,853,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_854,854,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_855,855,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_856,856,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_857,857,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_858,858,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_859,859,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_860,860,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_861,861,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_862,862,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_863,863,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_864,864,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_865,865,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_866,866,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_867,867,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_868,868,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_869,869,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_870,870,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_871,871,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_872,872,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_873,873,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_874,874,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_875,875,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_876,876,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_877,877,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_878,878,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_879,879,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_880,880,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_881,881,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_882,882,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_883,883,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_884,884,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_885,885,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_886,886,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_887,887,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_888,888,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_889,889,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_890,890,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_891,891,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_892,892,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_893,893,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_894,894,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_895,895,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_896,896,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_897,897,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_898,898,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_899,899,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_900,900,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_901,901,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_902,902,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_903,903,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_904,904,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_905,905,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_906,906,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_907,907,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_908,908,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_909,909,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_910,910,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_911,911,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_912,912,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_913,913,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_914,914,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_915,915,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_916,916,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_917,917,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_918,918,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_919,919,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_920,920,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_921,921,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_922,922,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_923,923,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_924,924,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_925,925,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_926,926,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_927,927,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_928,928,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_929,929,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_930,930,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_931,931,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_932,932,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_933,933,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_934,934,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_935,935,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_936,936,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_937,937,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_938,938,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_939,939,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_940,940,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_941,941,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_942,942,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_943,943,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_944,944,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_945,945,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_946,946,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_947,947,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_948,948,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_949,949,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_950,950,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_951,951,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_952,952,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_953,953,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_954,954,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_955,955,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_956,956,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_957,957,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_958,958,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_959,959,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_960,960,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_961,961,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_962,962,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_963,963,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_964,964,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_965,965,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_966,966,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_967,967,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_968,968,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_969,969,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_970,970,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_971,971,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_972,972,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_973,973,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_974,974,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_975,975,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_976,976,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_977,977,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_978,978,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_979,979,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_980,980,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_981,981,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_982,982,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_983,983,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_984,984,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_985,985,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_986,986,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_987,987,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_988,988,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_989,989,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_990,990,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_991,991,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_992,992,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_993,993,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_994,994,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_995,995,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_996,996,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_997,997,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_998,998,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_999,999,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1000,1000,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1001,1001,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1002,1002,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1003,1003,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1004,1004,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1005,1005,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1006,1006,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1007,1007,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1008,1008,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1009,1009,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1010,1010,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1011,1011,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1012,1012,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1013,1013,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1014,1014,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1015,1015,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1016,1016,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1017,1017,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1018,1018,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1019,1019,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1020,1020,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1021,1021,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1022,1022,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1023,1023,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1024,1024,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1025,1025,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1026,1026,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1027,1027,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1028,1028,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1029,1029,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1030,1030,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1031,1031,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1032,1032,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1033,1033,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1034,1034,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1035,1035,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1036,1036,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1037,1037,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1038,1038,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1039,1039,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1040,1040,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1041,1041,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1042,1042,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1043,1043,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1044,1044,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1045,1045,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1046,1046,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1047,1047,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1048,1048,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1049,1049,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1050,1050,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1051,1051,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1052,1052,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1053,1053,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1054,1054,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1055,1055,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1056,1056,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1057,1057,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1058,1058,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1059,1059,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1060,1060,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1061,1061,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1062,1062,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1063,1063,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1064,1064,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1065,1065,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1066,1066,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1067,1067,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1068,1068,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1069,1069,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1070,1070,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1071,1071,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1072,1072,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1073,1073,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_1074,1074,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
