name,from_bus,to_bus,angle_max_deg,angle_min_deg,expand_capacity,b_pu,g_pu,r_pu,x_pu,cap_existing_power_MW,cost_fixed_power_USDperkW
2140,7956,8646,360,-360,FALSE,0.184888716,0,0.001069458,0.004183785,871,0
2141,2989,3432,360,-360,FALSE,0.003685564,0,0.000298404,0.002024388,366,0
2142,3433,7104,360,-360,FALSE,0.001017923,0,8.5274E-05,0.000597921,366,0
2143,7104,7065,360,-360,FALSE,0.017761761,0,0.001460649,0.010061598,366,0
2144,7065,8565,360,-360,FALSE,0.094746078,0,0.007919711,0.055580961,366,0
2145,3436,3437,360,-360,FALSE,0.000450567,0,3.23246E-05,0.000244966,383,0
2146,3436,3438,360,-360,FALSE,0.010180437,0,0.000192648,0.002326613,871,0
2147,4412,8704,360,-360,FALSE,0.000243281,0,8.57E-06,6.546E-05,635,0
2148,3439,4412,360,-360,FALSE,0.010241539,0,0.000193804,0.002340576,871,0
2149,3438,3439,360,-360,FALSE,0.000509953,0,4.10503E-05,0.000276969,732,0
2150,3435,3434,360,-360,FALSE,0.00133534,0,2.93075E-05,0.000409009,871,0
2151,8659,3434,360,-360,FALSE,0.000550818,0,3.45355E-05,0.000302167,417,0
2152,8659,3435,360,-360,FALSE,0.000447244,0,3.20862E-05,0.000243159,383,0
2153,3436,3437,360,-360,FALSE,0.000464401,0,3.22969E-05,0.000237504,383,0
2154,3441,3442,360,-360,FALSE,0.001545784,0,0.002216282,0.010102216,185,0
2155,3441,54,360,-360,FALSE,4.46864E-05,0,5.02325E-05,0.000255597,205,0
2156,3442,8633,360,-360,FALSE,0.001156628,0,0.003059029,0.007927998,128,0
2157,3443,3444,360,-360,FALSE,2.57495E-05,0,8.47398E-05,0.000219991,118,0
2158,3445,3444,360,-360,FALSE,2.60094E-05,0,3.31397E-05,0.000190398,205,0
2159,3440,3446,360,-360,FALSE,0.007338526,0,0.025993672,0.072492223,118,0
2160,3446,54,360,-360,FALSE,4.77569E-05,0,7.98643E-05,0.0003476,175,0
2161,3447,3448,360,-360,FALSE,0.009837502,0,0.012592432,0.084487079,219,0
2162,3449,8743,360,-360,FALSE,0.022871126,0,0.026057227,0.156483133,219,0
2163,3449,3450,360,-360,FALSE,0.002422783,0,0.001944292,0.015780783,261,0
2164,3449,662,360,-360,FALSE,0.005681345,0,0.007792188,0.036810154,191,0
2165,3450,8578,360,-360,FALSE,0.008746466,0,0.026437626,0.077952981,128,0
2166,3451,3448,360,-360,FALSE,0.002993858,0,0.009752755,0.025070677,118,0
2167,3451,4373,360,-360,FALSE,0.000722771,0,0.001251044,0.005632683,175,0
2168,4373,3448,360,-360,FALSE,0.003200597,0,0.004909558,0.019647218,175,0
2169,3452,3451,360,-360,FALSE,0.003289602,0,0.009945786,0.029322578,128,0
2170,3452,8578,360,-360,FALSE,0.003908144,0,0.012730843,0.032726558,118,0
2171,3453,3450,360,-360,FALSE,0.005909468,0,0.013534162,0.042304876,142,0
2172,3453,3452,360,-360,FALSE,0.000480839,0,0.001178553,0.003931535,142,0
2173,8578,3453,360,-360,FALSE,0.003459108,0,0.010458228,0.030833437,128,0
2174,3454,4385,360,-360,FALSE,0.015942843,0,0.051890807,0.133444386,118,0
2175,4385,3455,360,-360,FALSE,0.001543953,0,0.001810107,0.009593667,410,0
2176,3456,8585,360,-360,FALSE,0.000363037,0,0.009346528,0.025533809,64,0
2177,3737,7727,360,-360,FALSE,0.001770298,0,0.21212723,0.167960174,48,0
2178,8585,3737,360,-360,FALSE,0.00113608,0,0.030764459,0.08824265,64,0
2179,3456,3457,360,-360,FALSE,4.81538E-05,0,0.005346037,0.003933225,24,0
2180,3456,3457,360,-360,FALSE,2.59143E-05,0,0.002764419,0.001958171,48,0
2181,8742,3457,360,-360,FALSE,2.65207E-05,0,0.000660037,0.001744793,64,0
2182,3458,3462,360,-360,FALSE,0.000202878,0,0.000618318,0.001490026,118,0
2183,3459,3462,360,-360,FALSE,0.001179897,0,0.003882941,0.010080442,118,0
2184,3458,3460,360,-360,FALSE,3.08443E-05,0,0.000103395,0.000273254,118,0
2185,3461,3458,360,-360,FALSE,5.47E-06,0,1.7828E-05,4.58284E-05,118,0
2186,3461,3458,360,-360,FALSE,5.47E-06,0,1.7828E-05,4.58284E-05,118,0
2187,3461,3248,360,-360,FALSE,0.002538507,0,0.008353863,0.021687511,118,0
2188,3246,7836,360,-360,FALSE,0.008212212,0,0.027521848,0.072743309,118,0
2189,3248,3246,360,-360,FALSE,0.002701374,0,0.005553227,0.022233787,318,0
2190,3459,3462,360,-360,FALSE,0.001159703,0,0.003887498,0.010273943,118,0
2191,3463,3459,360,-360,FALSE,0.000302805,0,0.000887905,0.002061042,118,0
2192,3225,3464,360,-360,FALSE,6.25552E-05,0,0.000213198,0.000572359,236,0
2193,3034,8281,360,-360,FALSE,0.000438147,0,0.001400108,0.004354037,128,0
2194,8281,3465,360,-360,FALSE,0.000413933,0,0.000851007,0.003407087,318,0
2195,1150,3225,360,-360,FALSE,0.001868173,0,0.003233479,0.01455863,350,0
2196,7959,3466,360,-360,FALSE,0.00078217,0,0.001174812,0.005599185,370,0
2197,3467,3468,360,-360,FALSE,0.000263868,0,0.000859599,0.002209676,118,0
2198,3469,4507,360,-360,FALSE,0.000633376,0,0.002084395,0.005411257,118,0
2199,4507,3467,360,-360,FALSE,0.000427112,0,0.001291381,0.003807238,256,0
2200,3431,3470,360,-360,FALSE,0.001720039,0,0.002372739,0.014724212,410,0
2201,3470,3471,360,-360,FALSE,0.00015305,0,0.000192879,0.001096397,410,0
2202,3471,3472,360,-360,FALSE,0.00162081,0,0.002235866,0.013874812,410,0
2203,3472,3473,360,-360,FALSE,0.000183453,0,0.000206222,0.001049314,410,0
2204,3473,4023,360,-360,FALSE,0.002323536,0,0.002611782,0.013289765,410,0
2205,4023,3474,360,-360,FALSE,0.002314824,0,0.002845898,0.015790685,410,0
2206,3474,3475,360,-360,FALSE,0.000163371,0,0.000200864,0.001114483,410,0
2207,3475,3476,360,-360,FALSE,0.002167262,0,0.002664503,0.014784154,410,0
2208,3476,3477,360,-360,FALSE,0.000180298,0,0.000227218,0.001291591,410,0
2209,3477,3478,360,-360,FALSE,0.009166729,0,0.004881971,0.035324017,381,0
2210,3478,3479,360,-360,FALSE,0.000153931,0,0.00019399,0.00110271,410,0
2211,3429,8517,360,-360,FALSE,0.000397685,0,0.000453761,0.002723334,438,0
2212,3429,3933,360,-360,FALSE,0.003140021,0,0.004923909,0.026466692,382,0
2213,3933,3147,360,-360,FALSE,0.000536174,0,0.000174958,0.001979954,501,0
2214,3147,93,360,-360,FALSE,0.000946043,0,0.002883286,0.006948162,118,0
2215,3480,8712,360,-360,FALSE,0.020759087,0,0.031140137,0.148493982,185,0
2216,3481,7696,360,-360,FALSE,0.002733627,0,0.00916332,0.024217223,118,0
2217,3481,3480,360,-360,FALSE,7.50609E-05,0,0.000128553,0.000572827,175,0
2218,3482,3058,360,-360,FALSE,0.00521007,0,0.005263328,0.0352654,230,0
2219,3058,3481,360,-360,FALSE,0.003167024,0,0.008705702,0.023417407,128,0
2220,3482,8190,360,-360,FALSE,0.002412062,0,0.00308855,0.020719415,219,0
2221,8190,3483,360,-360,FALSE,0.004204563,0,0.012074918,0.033871926,128,0
2222,3482,3055,360,-360,FALSE,0.006383801,0,0.011884725,0.04323816,159,0
2223,3055,3484,360,-360,FALSE,0.013284686,0,0.011281492,0.09677393,261,0
2224,3484,609,360,-360,FALSE,0.001667028,0,0.000982917,0.010271439,317,0
2225,3484,7812,360,-360,FALSE,0.001044652,0,0.003326378,0.008361615,118,0
2226,7812,3485,360,-360,FALSE,0.007249304,0,0.021914158,0.06461269,128,0
2227,1255,4015,360,-360,FALSE,0.008526865,0,0.006200458,0.058365992,284,0
2228,4015,3482,360,-360,FALSE,0.010859361,0,0.005785451,0.041855263,381,0
2229,3249,8138,360,-360,FALSE,0.000390662,0,0.001145527,0.002659047,118,0
2230,8047,2965,360,-360,FALSE,0.000225589,0,0.00066285,0.00190113,256,0
2231,8138,8047,360,-360,FALSE,0.000327771,0,0.000284406,0.00216297,250,0
2232,2965,3486,360,-360,FALSE,5.21457E-05,0,0.000166043,0.000417386,118,0
2233,3487,8260,360,-360,FALSE,0.003076374,0,0.010021543,0.025761652,118,0
2234,3081,3082,360,-360,FALSE,0.001078446,0,0.003433982,0.008632103,118,0
2235,4526,3080,360,-360,FALSE,8.41886E-05,0,0.00023143,0.000622512,256,0
2236,3082,4526,360,-360,FALSE,0.000240022,0,0.000467774,0.00177802,318,0
2237,3080,3487,360,-360,FALSE,0.003077794,0,0.009800028,0.024634941,118,0
2238,3488,3489,360,-360,FALSE,0.000483857,0,0.001621965,0.004286553,236,0
2239,3489,8814,360,-360,FALSE,0.000618054,0,0.000888273,0.004388198,191,0
2240,3490,7738,360,-360,FALSE,0.001190723,0,0.002001959,0.010641878,370,0
2241,7738,8687,360,-360,FALSE,0.000104947,0,0.000371812,0.001036821,236,0
2242,8687,3488,360,-360,FALSE,0.000902545,0,0.003197555,0.008916635,236,0
2243,1256,3490,360,-360,FALSE,0.00025935,0,0.000277111,0.001959906,230,0
2244,3428,3143,360,-360,FALSE,0.002347907,0,0.008318139,0.023195885,118,0
2245,3143,8639,360,-360,FALSE,0.002634787,0,0.008670688,0.022510042,118,0
2246,3491,7861,360,-360,FALSE,1.19654E-05,0,2.13982E-05,7.48716E-05,159,0
2247,7861,1345,360,-360,FALSE,0.000469978,0,0.000528308,0.002688179,205,0
2248,3492,330,360,-360,FALSE,0.00018979,0,0.000272115,0.001240347,185,0
2249,2114,2115,360,-360,FALSE,0.005879931,0,0.000229285,0.000776488,366,0
2250,3464,3030,360,-360,FALSE,0.001626601,0,0.005179253,0.013019434,236,0
2251,2932,3493,360,-360,FALSE,0.000273078,0,0.013687817,0.01907618,35,0
2252,8693,3494,360,-360,FALSE,0.002389676,0,0.001446238,0.015500912,317,0
2253,2239,3495,360,-360,FALSE,0.002476979,0,0.194745116,0.207522358,30,0
2254,3495,161,360,-360,FALSE,4.35E-06,0,0.000108152,0.000285896,64,0
2255,3495,3496,360,-360,FALSE,0.001753311,0,0.064883135,0.116624102,41,0
2256,3496,180,360,-360,FALSE,0.000348915,0,0.012913041,0.023209534,41,0
2257,3496,162,360,-360,FALSE,0.003532069,0,0.110157472,0.231559878,57,0
2258,8794,8382,360,-360,FALSE,0.002148967,0,0.088323009,0.174884854,41,0
2259,8408,8318,360,-360,FALSE,0.010730659,0,0.365972449,0.842297848,57,0
2260,178,3497,360,-360,FALSE,0.003581617,0,0.196734722,0.298457285,35,0
2261,168,3501,360,-360,FALSE,0.002519502,0,0.139889885,0.214322593,35,0
2262,3501,3498,360,-360,FALSE,0.00168948,0,0.08276066,0.112916847,35,0
2263,3498,167,360,-360,FALSE,0.001024312,0,0.109265286,0.07740094,24,0
2264,3498,3499,360,-360,FALSE,0.004275553,0,0.147843235,0.343334496,57,0
2265,168,3510,360,-360,FALSE,0.002368071,0,0.097324979,0.192712541,41,0
2266,3500,596,360,-360,FALSE,1.31308E-05,0,0.000704013,0.001043904,35,0
2267,3510,3500,360,-360,FALSE,0.007571311,0,0.378874444,0.528555931,35,0
2268,3500,1581,360,-360,FALSE,0.00667515,0,0.183056011,0.340534472,57,0
2269,3500,591,360,-360,FALSE,0.00368909,0,0.20477601,0.31377944,35,0
2270,3501,166,360,-360,FALSE,0.001595447,0,0.19125108,0.151368559,24,0
2271,163,162,360,-360,FALSE,0.001097772,0,0.030132517,0.056028117,57,0
2272,3502,3503,360,-360,FALSE,0.0007712,0,0.031361054,0.061462276,41,0
2273,3503,162,360,-360,FALSE,0.000351241,0,0.010958137,0.023031074,57,0
2274,8176,4658,360,-360,FALSE,0.00134121,0,0.035933113,0.10196933,64,0
2275,4658,160,360,-360,FALSE,0.00037192,0,0.019659201,0.028776587,35,0
2276,171,3503,360,-360,FALSE,0.000446862,0,0.022398518,0.031216015,35,0
2277,3504,172,360,-360,FALSE,3.18893E-05,0,0.001180197,0.002121248,41,0
2278,3505,4660,360,-360,FALSE,0.000516747,0,0.038064132,0.038175624,30,0
2279,4660,1575,360,-360,FALSE,0.000322735,0,0.023773139,0.023842677,30,0
2280,170,1574,360,-360,FALSE,0.001361809,0,0.055376008,0.108529746,41,0
2281,8176,3505,360,-360,FALSE,0.00026159,0,0.008955302,0.02057399,57,0
2282,3505,169,360,-360,FALSE,1.14107E-05,0,0.000571956,0.000797112,35,0
2283,3506,8176,360,-360,FALSE,0.000945093,0,0.0473709,0.066019942,35,0
2284,170,3507,360,-360,FALSE,0.002404405,0,0.064409673,0.182789168,64,0
2285,3507,173,360,-360,FALSE,0.000928234,0,0.03055429,0.067625332,57,0
2286,3507,3508,360,-360,FALSE,0.00053106,0,0.021595914,0.042324058,41,0
2287,173,2336,360,-360,FALSE,0.001020556,0,0.076654875,0.078273779,30,0
2288,2336,3509,360,-360,FALSE,0.001541227,0,0.068057844,0.08448352,35,0
2289,3509,177,360,-360,FALSE,1.29844E-05,0,0.000846052,0.000758114,30,0
2290,8794,8176,360,-360,FALSE,0.001290328,0,0.030723017,0.077822017,64,0
2291,176,8382,360,-360,FALSE,0.002726301,0,0.296999157,0.214758907,24,0
2292,1406,1404,360,-360,FALSE,0.004534543,0,0.116675187,0.318830215,64,0
2293,175,3509,360,-360,FALSE,0.000331418,0,0.021594862,0.01935036,30,0
2294,3510,6,360,-360,FALSE,0.001757608,0,0.072241817,0.143039407,41,0
2295,8847,3511,360,-360,FALSE,0.001999749,0,0.048745784,0.126338936,64,0
2296,3511,1734,360,-360,FALSE,0.00130109,0,0.071495256,0.108438129,35,0
2297,3511,3512,360,-360,FALSE,0.000599977,0,0.071222796,0.055828239,24,0
2298,1288,3513,360,-360,FALSE,0.001018907,0,0.033538758,0.074231001,57,0
2299,1288,4653,360,-360,FALSE,0.00166839,0,0.067840583,0.132960755,41,0
2300,4653,1735,360,-360,FALSE,2.31E-06,0,0.00011603,0.000161706,35,0
2301,3514,3515,360,-360,FALSE,0.00188294,0,0.040285726,0.092134877,64,0
2302,3516,3514,360,-360,FALSE,0.002544441,0,0.204898064,0.223213803,30,0
2303,3517,1281,360,-360,FALSE,2.64961E-05,0,0.001400553,0.002050085,35,0
2304,3514,3517,360,-360,FALSE,0.000164337,0,0.006422287,0.01213782,41,0
2305,3517,1745,360,-360,FALSE,0.004646038,0,0.531481407,0.403010937,24,0
2306,1273,4647,360,-360,FALSE,0.000103669,0,0.005196349,0.007241943,35,0
2307,4647,8428,360,-360,FALSE,0.001558299,0,0.120852478,0.12715647,30,0
2308,8428,1286,360,-360,FALSE,0.000620753,0,0.022973339,0.041291785,41,0
2309,340,338,360,-360,FALSE,0.004907703,0,0.167878497,0.38582998,57,0
2310,3518,1736,360,-360,FALSE,0.000174308,0,0.018993453,0.013730202,24,0
2311,1738,3518,360,-360,FALSE,8.20561E-05,0,0.002000406,0.005184385,64,0
2312,3518,8763,360,-360,FALSE,0.001542658,0,0.039714224,0.108498089,64,0
2313,7646,8763,360,-360,FALSE,0.000658497,0,0.01197789,0.046081343,80,0
2314,1287,3519,360,-360,FALSE,1.56492E-05,0,0.001857726,0.001456163,24,0
2315,3519,8763,360,-360,FALSE,0.000512242,0,0.013187983,0.036028167,64,0
2316,2249,3519,360,-360,FALSE,0.001832589,0,0.05716867,0.120158465,57,0
2317,1282,2249,360,-360,FALSE,0.002810085,0,0.096175976,0.220982503,57,0
2318,7646,3520,360,-360,FALSE,0.00057234,0,0.009434386,0.033010787,80,0
2319,3520,1281,360,-360,FALSE,0.001052907,0,0.084804821,0.092372127,30,0
2320,3520,3521,360,-360,FALSE,0.000759898,0,0.019563853,0.053446587,64,0
2321,4655,7991,360,-360,FALSE,1.0761E-05,0,0.000122896,0.000587337,96,0
2322,3521,4655,360,-360,FALSE,5.18075E-05,0,0.001388083,0.003938938,64,0
2323,1515,3521,360,-360,FALSE,0.000442841,0,0.018203572,0.036041452,41,0
2324,3522,4630,360,-360,FALSE,0.00026262,0,0.010795393,0.021373871,41,0
2325,4630,8408,360,-360,FALSE,0.001739658,0,0.071504172,0.141578712,41,0
2326,1743,1746,360,-360,FALSE,0.001803155,0,0.21614359,0.17107507,24,0
2327,1285,8409,360,-360,FALSE,0.001861826,0,0.006596113,0.018393789,118,0
2328,3228,3523,360,-360,FALSE,6.86415E-05,0,0.002721822,0.005212484,41,0
2329,3523,1278,360,-360,FALSE,2.42E-06,0,0.000258473,0.000183089,24,0
2330,3523,3524,360,-360,FALSE,0.000348381,0,0.028349806,0.031181288,30,0
2331,1283,3524,360,-360,FALSE,0.001248934,0,0.041109788,0.090988579,57,0
2332,3525,3526,360,-360,FALSE,0.003666653,0,0.126808774,0.294463829,57,0
2333,3526,1401,360,-360,FALSE,7.84132E-05,0,0.002962469,0.005425997,41,0
2334,3526,3527,360,-360,FALSE,0.002217904,0,0.076726632,0.178143518,57,0
2335,3572,1395,360,-360,FALSE,8.64E-06,0,0.000205691,0.000521009,64,0
2336,3527,3572,360,-360,FALSE,0.002552831,0,0.207689515,0.228472643,30,0
2337,3527,1397,360,-360,FALSE,0.001110371,0,0.054394954,0.074213234,35,0
2338,1397,3529,360,-360,FALSE,0.000849885,0,0.098592725,0.075628294,24,0
2339,3529,3528,360,-360,FALSE,0.000435875,0,0.017917232,0.035474519,41,0
2340,3528,1398,360,-360,FALSE,2.10602E-05,0,0.001077074,0.001528977,35,0
2341,3528,3530,360,-360,FALSE,0.000242419,0,0.019526053,0.021267801,30,0
2342,3573,1403,360,-360,FALSE,2.3239E-05,0,0.00247903,0.001756017,24,0
2343,3530,3573,360,-360,FALSE,0.001746023,0,0.142068751,0.156270555,30,0
2344,3529,152,360,-360,FALSE,0.004386456,0,0.118728865,0.340623301,64,0
2345,3530,3531,360,-360,FALSE,0.001466202,0,0.10562458,0.103764396,30,0
2346,3531,1396,360,-360,FALSE,4.58048E-05,0,0.001529555,0.003431581,57,0
2347,3531,3532,360,-360,FALSE,0.001905877,0,0.22845344,0.180820999,24,0
2348,3532,3522,360,-360,FALSE,0.002567057,0,0.10549957,0.208902488,41,0
2349,3532,3526,360,-360,FALSE,0.001819358,0,0.068729198,0.12588919,41,0
2350,1402,3533,360,-360,FALSE,7.29E-06,0,0.000845965,0.000648902,24,0
2351,3533,1747,360,-360,FALSE,0.00012406,0,0.004591374,0.008252393,41,0
2352,3533,1400,360,-360,FALSE,0.000175951,0,0.006976933,0.013361333,41,0
2353,1399,1747,360,-360,FALSE,0.00013463,0,0.002880638,0.006587894,64,0
2354,340,3534,360,-360,FALSE,0.000226205,0,0.006060726,0.01719842,64,0
2355,3534,1573,360,-360,FALSE,2.17543E-05,0,0.000678701,0.001426445,57,0
2356,3534,3535,360,-360,FALSE,0.001464646,0,0.035703887,0.092534974,64,0
2357,339,766,360,-360,FALSE,0.003008096,0,0.221519858,0.222216611,30,0
2358,593,3537,360,-360,FALSE,6.09E-06,0,0.000220191,0.000387231,41,0
2359,3537,3562,360,-360,FALSE,0.006756947,0,0.180777971,0.513323965,64,0
2360,3562,1581,360,-360,FALSE,0.00029935,0,0.008107576,0.023253499,64,0
2361,3536,1603,360,-360,FALSE,0.000251858,0,2.03919E-05,0.00013834,366,0
2362,3537,3556,360,-360,FALSE,0.002211852,0,0.059896334,0.171801833,64,0
2363,3556,590,360,-360,FALSE,5.16E-06,0,0.000405992,0.00043256,30,0
2364,8238,1506,360,-360,FALSE,0.004450181,0,0.120451524,0.34556829,64,0
2365,1506,3542,360,-360,FALSE,0.003903586,0,0.105672648,0.303148472,64,0
2366,4599,8351,360,-360,FALSE,0.000331951,0,0.008990534,0.025785934,64,0
2367,3542,4599,360,-360,FALSE,0.000156946,0,0.003358109,0.007679852,64,0
2368,8238,3544,360,-360,FALSE,0.000191518,0,0.001112812,0.011294865,616,0
2369,3544,3538,360,-360,FALSE,0.000196411,0,0.001090489,0.010600697,616,0
2370,3538,230,360,-360,FALSE,2.78779E-05,0,0.000325527,0.001589226,96,0
2371,3538,3539,360,-360,FALSE,2.15765E-05,0,0.000121809,0.00120289,616,0
2372,3539,251,360,-360,FALSE,1.18419E-05,0,0.000469562,0.000899245,41,0
2373,3539,3550,360,-360,FALSE,0.000209204,0,0.001161514,0.011291144,616,0
2374,4600,3540,360,-360,FALSE,7.05943E-05,0,0.00039195,0.003810149,616,0
2375,3550,4600,360,-360,FALSE,0.000279684,0,0.001458457,0.013348978,616,0
2376,3540,235,360,-360,FALSE,1.1887E-05,0,0.000295838,0.000782042,64,0
2377,3540,249,360,-360,FALSE,0.000801924,0,0.004715972,0.048452848,616,0
2378,3541,4244,360,-360,FALSE,0.001710576,0,0.059179966,0.137399408,57,0
2379,4290,4286,360,-360,FALSE,0.001301266,0,0.031721523,0.082213298,64,0
2380,4288,4290,360,-360,FALSE,0.001492414,0,0.080010311,0.118643571,35,0
2381,4286,4284,360,-360,FALSE,0.001071796,0,0.025520059,0.064642433,64,0
2382,4284,228,360,-360,FALSE,0.00057077,0,0.015292528,0.04339552,64,0
2383,4244,4288,360,-360,FALSE,6.07861E-05,0,0.00219742,0.00386441,41,0
2384,249,3555,360,-360,FALSE,0.000191159,0,0.000996842,0.009123855,616,0
2385,3555,8361,360,-360,FALSE,0.00032308,0,0.001823867,0.018011301,616,0
2386,3542,270,360,-360,FALSE,0.00076115,0,0.018555439,0.048089851,64,0
2387,3543,4596,360,-360,FALSE,0.000105771,0,0.004301274,0.008429676,41,0
2388,4596,3544,360,-360,FALSE,0.000448457,0,0.008249556,0.032092971,80,0
2389,3543,3545,360,-360,FALSE,5.30337E-05,0,0.003820767,0.003753285,30,0
2390,3546,1690,360,-360,FALSE,6.23E-06,0,0.00018983,0.000390108,57,0
2391,3545,3546,360,-360,FALSE,2.03734E-05,0,0.000736498,0.001295215,41,0
2392,3545,3551,360,-360,FALSE,0.000465046,0,0.012595222,0.03612467,64,0
2393,3551,233,360,-360,FALSE,6.35675E-05,0,0.00151362,0.003833957,64,0
2394,3546,271,360,-360,FALSE,5.01805E-05,0,0.002690443,0.003989362,35,0
2395,3547,3549,360,-360,FALSE,0.000545835,0,2.29885E-05,0.000273205,528,0
2396,3549,1689,360,-360,FALSE,0.002657639,0,0.000216421,0.00147603,366,0
2397,3548,3549,360,-360,FALSE,0.000638877,0,4.81683E-05,0.00030508,366,0
2398,246,3550,360,-360,FALSE,0.00092572,0,0.023832823,0.065109249,64,0
2399,256,3551,360,-360,FALSE,0.000328792,0,0.004202953,0.022393603,96,0
2400,8239,1688,360,-360,FALSE,0.001246288,0,0.000641598,0.007818131,347,0
2401,1688,3552,360,-360,FALSE,0.003991843,0,0.002124086,0.026720036,347,0
2402,3552,274,360,-360,FALSE,0.000528954,0,0.000477751,0.004345362,261,0
2403,3552,265,360,-360,FALSE,0.001072238,0,0.00033999,0.0037421,501,0
2404,265,242,360,-360,FALSE,0.0005305,0,0.000178111,0.002456524,418,0
2405,242,4245,360,-360,FALSE,0.00481964,0,0.002373692,0.015895869,381,0
2406,4245,254,360,-360,FALSE,0.00035121,0,0.001029842,0.002390514,118,0
2407,8238,4605,360,-360,FALSE,0.0016901,0,0.202594942,0.160348877,24,0
2408,4605,3553,360,-360,FALSE,0.000181522,0,0.006214242,0.014276646,57,0
2409,8239,8352,360,-360,FALSE,1.18765E-05,0,2.33E-06,3.50126E-05,1300,0
2410,8352,3554,360,-360,FALSE,0.009976576,0,0.002317823,0.041147918,650,0
2411,241,8238,360,-360,FALSE,0.00261298,0,0.313172785,0.247908916,24,0
2412,1684,1685,360,-360,FALSE,0.000130852,0,0.000452373,0.001231607,118,0
2413,3556,3557,360,-360,FALSE,0.00349386,0,0.064247951,0.249979799,80,0
2414,3557,592,360,-360,FALSE,1.18777E-05,0,0.000282823,0.000716383,64,0
2415,3557,598,360,-360,FALSE,0.004253529,0,0.115135205,0.330307877,64,0
2416,598,3662,360,-360,FALSE,0.004497985,0,0.121743736,0.349277739,64,0
2417,3662,3568,360,-360,FALSE,0.00107434,0,0.042598953,0.08158157,41,0
2418,3568,3559,360,-360,FALSE,0.000541195,0,0.028606718,0.041873834,35,0
2419,3560,3558,360,-360,FALSE,0.000351429,0,0.019516642,0.029897307,35,0
2420,3559,3560,360,-360,FALSE,0.000818799,0,0.026952221,0.059652761,57,0
2421,3561,3565,360,-360,FALSE,0.000551188,0,0.018143528,0.040156459,57,0
2422,3565,1501,360,-360,FALSE,0.002340968,0,0.280586369,0.222101083,24,0
2423,3562,3563,360,-360,FALSE,0.003199413,0,0.177615978,0.272143408,35,0
2424,1581,3564,360,-360,FALSE,0.003379965,0,0.13888525,0.27503299,41,0
2425,3565,1581,360,-360,FALSE,0.000513577,0,0.020884981,0.040930747,41,0
2426,1501,4352,360,-360,FALSE,5.8178E-05,0,0.003119229,0.004625161,35,0
2427,4352,3566,360,-360,FALSE,0.002340083,0,0.190388446,0.209434345,30,0
2428,3567,3569,360,-360,FALSE,0.004086528,0,0.226812356,0.347567573,35,0
2429,3569,332,360,-360,FALSE,3.06092E-05,0,0.001156424,0.002118082,41,0
2430,3568,597,360,-360,FALSE,0.000646502,0,0.026290333,0.051524382,41,0
2431,592,2796,360,-360,FALSE,0.003708266,0,0.100390033,0.287987751,64,0
2432,2796,599,360,-360,FALSE,2.83E-06,0,0.000212406,0.000216886,30,0
2433,3569,328,360,-360,FALSE,0.001483435,0,0.031739137,0.072587578,64,0
2434,328,3570,360,-360,FALSE,0.00174903,0,0.041643365,0.105485186,64,0
2435,3570,327,360,-360,FALSE,5.74E-06,0,6.70442E-05,0.000327311,96,0
2436,3570,3571,360,-360,FALSE,0.000195719,0,0.001703454,0.010696409,230,0
2437,595,3571,360,-360,FALSE,0.002754686,0,0.026293854,0.180500256,230,0
2438,327,2803,360,-360,FALSE,0.002729882,0,0.034888834,0.185905997,96,0
2439,2803,329,360,-360,FALSE,7.98E-06,0,0.00031646,0.000606045,41,0
2440,3572,3592,360,-360,FALSE,0.003917874,0,0.318639708,0.350609787,30,0
2441,3592,155,360,-360,FALSE,7.04E-06,0,0.000183866,0.000509296,64,0
2442,152,7849,360,-360,FALSE,0.000592286,0,0.014438925,0.037421038,64,0
2443,3573,40,360,-360,FALSE,0.002429277,0,0.291166184,0.230479632,24,0
2444,40,3574,360,-360,FALSE,0.002024517,0,0.070038468,0.162612855,57,0
2445,3574,3575,360,-360,FALSE,6.8342E-05,0,0.002470568,0.004344772,41,0
2446,3574,3577,360,-360,FALSE,5.75564E-05,0,0.003085902,0.004575745,35,0
2447,3577,3575,360,-360,FALSE,3.33E-06,0,0.000125859,0.00023052,41,0
2448,3575,47,360,-360,FALSE,7.75E-06,0,0.000280156,0.000492685,41,0
2449,7849,3581,360,-360,FALSE,0.000225347,0,0.002126238,0.01442633,115,0
2450,3581,153,360,-360,FALSE,0.001654664,0,0.039396884,0.099794339,64,0
2451,153,3576,360,-360,FALSE,0.000646779,0,0.017328981,0.049174415,64,0
2452,3578,151,360,-360,FALSE,4.02E-06,0,0.000315819,0.000336486,30,0
2453,3576,3578,360,-360,FALSE,0.002873393,0,0.077802212,0.223172518,64,0
2454,3576,3577,360,-360,FALSE,0.000270374,0,0.010566187,0.01996961,41,0
2455,3578,4632,360,-360,FALSE,0.000430044,0,0.011647259,0.03340578,64,0
2456,4632,2298,360,-360,FALSE,8.79944E-05,0,0.002095256,0.005307224,64,0
2457,2298,3579,360,-360,FALSE,0.002514943,0,0.068100801,0.195338933,64,0
2458,3579,67,360,-360,FALSE,1.01171E-05,0,0.000495634,0.000676199,35,0
2459,3579,3615,360,-360,FALSE,0.002073072,0,0.056139294,0.161024052,64,0
2460,3615,66,360,-360,FALSE,0.001558389,0,0.11704679,0.119522898,30,0
