storage,scenario,timepoint,discharge_MW,charge_MW,state_of_charge_MWh
cats_75,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_75,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_76,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_77,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T03:00:00.000000-0800,0.0,2.0,1.84
cats_78,sc1,2035-01-01T04:00:00.000000-0800,0.0,2.0,3.68
cats_78,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.3478260869565219,4.0
cats_78,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,4.0
cats_78,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,4.0
cats_78,sc1,2035-01-01T08:00:00.000000-0800,2.042810365274099e-16,0.0,4.0
cats_78,sc1,2035-01-01T09:00:00.000000-0800,2.0428103653064106e-16,0.0,4.0
cats_78,sc1,2035-01-01T10:00:00.000000-0800,1.8651746813625082e-16,0.0,4.0
cats_78,sc1,2035-01-01T11:00:00.000000-0800,-9.769962616753076e-17,0.0,4.0
cats_78,sc1,2035-01-01T12:00:00.000000-0800,2.0,0.0,1.8260869565217392
cats_78,sc1,2035-01-01T13:00:00.000000-0800,1.6800000000000002,0.0,0.0
cats_78,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_78,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_79,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_80,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_81,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_82,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_83,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_84,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.4,0.36800000000000005
cats_85,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.034782608695652126,0.4
cats_85,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.4
cats_85,sc1,2035-01-01T06:00:00.000000-0800,3.885780586575789e-18,0.0,0.4
cats_85,sc1,2035-01-01T07:00:00.000000-0800,-1.332267629498489e-17,0.0,0.4
cats_85,sc1,2035-01-01T08:00:00.000000-0800,-2.1094237468136468e-17,0.0,0.4
cats_85,sc1,2035-01-01T09:00:00.000000-0800,6.661338147492445e-18,0.0,0.4
cats_85,sc1,2035-01-01T10:00:00.000000-0800,0.36800000000000005,0.0,0.0
cats_85,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_85,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.2,0.18400000000000002
cats_86,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.01739130434782607,0.2
cats_86,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.2
cats_86,sc1,2035-01-01T06:00:00.000000-0800,-9.159339955225493e-18,0.0,0.2
cats_86,sc1,2035-01-01T07:00:00.000000-0800,3.3306690737462227e-18,0.0,0.2
cats_86,sc1,2035-01-01T08:00:00.000000-0800,7.216449660322011e-18,0.0,0.2
cats_86,sc1,2035-01-01T09:00:00.000000-0800,-9.436895711640276e-18,0.0,0.2
cats_86,sc1,2035-01-01T10:00:00.000000-0800,0.18400000000000002,0.0,0.0
cats_86,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_86,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_87,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_88,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_89,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_90,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
